,base_name,brand,cpu_GHZ,cpu_benchmark,cpu_brand,cpu_core,cpu_type_name,detachable_keyboard,discrete_gpu,gpu,gpu_benchmark,gpu_brand,gpu_type,max_price,min_price,os_details,pc_name,pixels_x,ram,screen_size,screen_surface,ssd,threading,touchscreen,weight
158,GOOGLE PIXELBOOK,GOOGLE,1.3,2812.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 615,799.0,INTEL,HD 615,,,CHROME OS,GOOGLE PIXELBOOK,2400.0,16,12.3,GLOSSY,512,1.0,1,2.45
159,LENOVO G50,LENOVO,1.7,2343.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD,10.0,INTEL,HD,,,WINDOWS 8.1,LENOVO,1366.0,6,15.6,GLOSSY,0,1.0,0,4.63
160,ASUS ROG STRIX SCAR II GL704GV,ASUS,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2060,15156.0,NVIDIA,GEFORCE RTX 2060,,,WINDOWS 10 HOME,ASUS ROG STRIX SCAR II,1920.0,16,17.3,MATTE,512,1.0,0,6.4
161,ASUS ZENBOOK PRO UX550VE,ASUS,2.8,7069.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,,,WINDOWS 10 HOME,ASUS ZENBOOK PRO,1920.0,16,15.6,GLOSSY,512,1.0,1,3.97
162,ACER SWIFT 3 SF314-52G,ACER,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE MX150,2387.0,NVIDIA,GEFORCE MX150,,,WINDOWS 10 HOME,ACER SWIFT,1920.0,8,14.0,MATTE,256,1.0,0,3.97
163,HP 15-R063NR,HP,2.16,1068.0,INTEL,QUAD-CORE,PENTIUM,0.0,0,INTEL HD,10.0,INTEL,HD,,,WINDOWS 8.1,HP,1366.0,4,14.88,GLOSSY,0,0.0,1,5.25
164,DELL INSPIRON I5559,DELL,2.3,2989.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 520,864.0,INTEL,HD 520,,,WINDOWS 10,DELL INSPIRON,1920.0,8,15.6,GLOSSY,0,1.0,1,5.36
165,DELL INSPIRON,DELL,2.4,2806.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10 HOME,DELL INSPIRON,1366.0,6,15.6,GLOSSY,0,1.0,1,5.07
166,DELL XPS 13 (XPS9350-8008),DELL,2.2,3555.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL IRIS 540,1251.0,INTEL,IRIS 540,,,WINDOWS 10,DELL XPS,3200.0,16,13.3,GLOSSY,512,1.0,1,2.8
167,ALIENWARE M15,ALIENWARE,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,,,WINDOWS 10 HOME,ALIENWARE,1920.0,16,15.6,MATTE,128,1.0,0,4.85
168,SAMSUNG CHROMEBOOK 3,SAMSUNG,1.6,672.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,,,CHROME OS,SAMSUNG CHROMEBOOK,1366.0,2,11.6,MATTE,16,0.0,0,2.54
169,ACER SWIFT 3 SF315-41G,ACER,2.2,6903.0,AMD,QUAD-CORE,RYZEN 7,0.0,1,AMD RADEON RX 540,2288.0,AMD,RADEON RX 540,,,WINDOWS 10 HOME,ACER SWIFT,1920.0,8,15.6,GLOSSY,256,1.0,0,4.85
170,LENOVO THINKPAD X260,LENOVO,2.3,2989.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 520,864.0,INTEL,HD 520,,,WINDOWS 10 PRO,LENOVO THINKPAD,1366.0,16,12.5,MATTE,256,1.0,0,3.18
171,MICROSOFT SURFACE LAPTOP,MICROSOFT,2.5,4565.0,INTEL,DUAL-CORE,CORE I7,1.0,0,INTELÂ IRIS PLUS 640,1377.0,INTELÂ IRIS,PLUS 640,,,WINDOWS 10,MICROSOFT SURFACE LAPTOP,2256.0,16,13.5,GLOSSY,512,1.0,1,2.83
172,HP SPECTRE X360-13T,HP,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10,HP SPECTRE,1920.0,16,13.3,GLOSSY,512,1.0,1,2.89
173,MICROSOFT SURFACE BOOK,MICROSOFT,2.4,3368.0,INTEL,DUAL-CORE,CORE I5,0.0,1,NVIDIA GEFORCE 940M,1048.0,NVIDIA,GEFORCE 940M,,,WINDOWS 10 PRO,MICROSOFT SURFACE BOOK,3000.0,8,13.5,GLOSSY,256,1.0,1,3.34
174,LENOVO IDEAPAD 330,LENOVO,3.1,1687.0,AMD,DUAL-CORE,A9,0.0,0,AMD RADEON R5,148.0,AMD,RADEON R5,,,WINDOWS 10 HOME,LENOVO IDEAPAD,1366.0,8,15.6,MATTE,256,0.0,0,4.85
175,DELL INSPIRON 5485,DELL,2.1,7248.0,AMD,QUAD-CORE,RYZEN 5,0.0,0,AMD RADEON VEGA 8,1509.0,AMD,RADEON VEGA 8,,,WINDOWS 10 HOME,DELL INSPIRON,1920.0,8,14.0,GLOSSY,128,1.0,1,3.81
176,LENOVO G50,LENOVO,2.0,2761.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD,10.0,INTEL,HD,,,WINDOWS 8.1,LENOVO,1366.0,8,15.6,GLOSSY,0,1.0,0,4.63
177,LENOVO THINKPAD E580,LENOVO,2.5,3522.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10 PRO,LENOVO THINKPAD,1366.0,4,15.6,MATTE,0,1.0,0,4.7
178,ACER CHROMEBOOK SPIN CP713-1WN,ACER,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,CHROME OS,ACER CHROMEBOOK SPIN,2256.0,8,13.5,GLOSSY,128,1.0,1,3.31
179,ASUS ROG ZEPHYRUS M GU502GW,ASUS,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2070,16632.0,NVIDIA,GEFORCE RTX 2070,,,WINDOWS 10 HOME,ASUS ROG ZEPHYRUS M,1920.0,16,15.6,MATTE,1000,1.0,0,4.18
180,ASUS Q504UA,ASUS,2.5,3522.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10 HOME,ASUS,1920.0,12,15.6,GLOSSY,0,1.0,1,5.07
181,DELL XPS9360-4841SLV,DELL,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10,DELL,3200.0,8,13.3,GLOSSY,256,1.0,1,2.7
182,APPLE MACBOOK PRO (2019),APPLE,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,AMD RADEON PRO 5300M,5881.0,AMD,RADEON PRO 5300M,,,MACOS CATALINA,APPLE MACBOOK PRO,3072.0,16,16.0,GLOSSY,512,1.0,0,4.3
183,DELL XPS 9560,DELL,2.5,5260.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,,,WINDOWS 10 HOME,DELL XPS,3840.0,8,15.6,GLOSSY,256,0.0,1,4.5
184,ASUS ZENBOOK FLIP UX360CA-UBM1T,ASUS,0.9,1862.0,INTEL,DUAL-CORE,CORE M3,0.0,0,INTEL HD 515,688.0,INTEL,HD 515,,,WINDOWS 10,ASUS ZENBOOK FLIP,1920.0,8,13.3,GLOSSY,256,1.0,1,2.9
185,DELL XPS 13 9360,DELL,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,WINDOWS 10 HOME,DELL XPS,1920.0,8,13.3,GLOSSY,128,1.0,1,2.9
186,DELL INSPIRON I7579,DELL,2.7,3500.0,INTEL,DUAL-CORE,CORE I7,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10,DELL INSPIRON,1920.0,12,15.6,GLOSSY,512,1.0,1,4.83
187,HP 15T,HP,2.5,3522.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10 HOME,HP,1366.0,8,15.6,GLOSSY,0,1.0,1,4.85
188,DELL XPS 9570,DELL,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1050 TI,6657.0,NVIDIA,GEFORCE GTX 1050 TI,,,WINDOWS 10 PRO,DELL XPS,3840.0,32,15.6,GLOSSY,1000,1.0,1,4.5
189,ASUS ROG GL552VW-DH71,ASUS,2.6,6661.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 960M,3467.0,NVIDIA,GEFORCE GTX 960M,,,WINDOWS 10,ASUS ROG,1920.0,16,15.6,MATTE,0,1.0,0,5.6
190,ASUS VIVOBOOK L203MA,ASUS,1.1,1278.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL UHD 600,345.0,INTEL,UHD 600,,,WINDOWS 10 S,ASUS VIVOBOOK,1366.0,4,11.6,GLOSSY,64,0.0,0,2.2
191,ASUS CHROMEBOOK C523NA,ASUS,1.1,1123.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD 500,317.0,INTEL,HD 500,,,CHROME OS,ASUS CHROMEBOOK,1366.0,4,15.6,MATTE,32,0.0,0,3.1
192,HP 15-BS031WM,HP,2.4,2806.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10 HOME,HP,1366.0,4,15.6,GLOSSY,0,1.0,0,4.52
193,ASUS TUF GAMING FX504,ASUS,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,,,WINDOWS 10 HOME,ASUS TUF GAMING,1920.0,16,15.6,MATTE,256,1.0,0,5.07
194,RAZER BLADE STEALTH,RAZER,1.8,6777.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE MX150,2387.0,NVIDIA,GEFORCE MX150,,,WINDOWS 10 HOME,RAZER BLADE STEALTH,1920.0,16,13.3,MATTE,256,1.0,0,2.89
195,ALIENWARE 15 R3,ALIENWARE,2.5,5260.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,,,WINDOWS 10 HOME,ALIENWARE,1920.0,8,15.6,MATTE,0,0.0,0,7.69
196,ASUS TRANSFORMER BOOK T300CHI,ASUS,0.8,1630.0,INTEL,DUAL-CORE,CORE M,1.0,0,INTEL HD 5300,401.0,INTEL,HD 5300,,,WINDOWS 8.1,ASUS TRANSFORMER BOOK,1920.0,4,12.5,GLOSSY,128,1.0,1,3.2
197,LENOVO CHROMEBOOK C330,LENOVO,2.1,,MEDIATEK,QUAD-CORE,,0.0,0,POWERVR GX6250,,POWERVR,GX6250,,,CHROME OS,LENOVO CHROMEBOOK,1366.0,4,11.6,GLOSSY,64,0.0,1,2.64
198,MICROSOFT SURFACE BOOK CR7,MICROSOFT,2.6,3807.0,INTEL,DUAL-CORE,CORE I7,1.0,1,NVIDIA GEFORCE GTX 965M,3683.0,NVIDIA,GEFORCE GTX 965M,,,WINDOWS 10,MICROSOFT SURFACE BOOK,3000.0,16,13.5,GLOSSY,512,1.0,1,3.48
199,DELL LATITUDE E6430,DELL,2.6,861.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 4000,329.0,INTEL,HD 4000,,,WINDOWS 10 PRO,DELL LATITUDE,1366.0,8,14.0,MATTE,128,1.0,0,4.6
200,LENOVO YOGA 730,LENOVO,1.6,6372.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,WINDOWS 10 HOME,LENOVO YOGA,1920.0,8,15.6,GLOSSY,256,1.0,1,4.17
201,HP 15-DB0040NR,HP,2.0,6317.0,AMD,QUAD-CORE,RYZEN 5,0.0,0,AMD RADEON VEGA 8,1509.0,AMD,RADEON VEGA 8,,,WINDOWS 10 HOME,HP,1366.0,8,15.6,GLOSSY,0,1.0,1,4.6
202,DELL LATITUDE E5420,DELL,2.1,1155.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL HD 3000,258.0,INTEL,HD 3000,,,WINDOWS 10 HOME,DELL LATITUDE,,4,14.0,MATTE,0,1.0,0,4.5
203,MICROSOFT SURFACE BOOK 2,MICROSOFT,1.9,6620.0,INTEL,QUAD-CORE,CORE I7,1.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,,,WINDOWS 10 PRO,MICROSOFT SURFACE BOOK,3240.0,16,15.0,GLOSSY,256,1.0,1,4.2
204,LENOVO THINKPAD X1 CARBON (6TH GENERATION),LENOVO,1.9,6620.0,INTEL,QUAD-CORE,CORE I7,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,WINDOWS 10 PRO,LENOVO THINKPAD,1920.0,16,14.0,MATTE,512,1.0,0,2.49
205,LENOVO THINKPAD X1 CARBON (7TH GENERATION),LENOVO,1.8,6777.0,INTEL,QUAD-CORE,CORE I7,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,WINDOWS 10 HOME,LENOVO THINKPAD,1920.0,16,14.0,GLOSSY,512,1.0,1,2.65
206,LENOVO LEGION Y540,LENOVO,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1650,7868.0,NVIDIA,GEFORCE GTX 1650,,,WINDOWS 10 HOME,LENOVO LEGION,1920.0,24,15.6,MATTE,512,1.0,0,5.1
207,DELL XPS 9350,DELL,2.3,2989.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 520,864.0,INTEL,HD 520,,,WINDOWS 10,DELL XPS,1920.0,8,13.3,MATTE,128,1.0,0,2.7
208,LENOVO FLEX 14,LENOVO,2.1,4248.0,INTEL,DUAL-CORE,CORE I3,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,WINDOWS 10 HOME,LENOVO FLEX,1366.0,4,14.0,GLOSSY,128,1.0,1,3.65
209,DELL G3 15 3579,DELL,2.3,7584.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1050,5595.0,NVIDIA,GEFORCE GTX 1050,,,WINDOWS 10 HOME,DELL,1920.0,8,15.6,MATTE,128,1.0,0,5.95
210,HP PAVILION 15-CD001DS,HP,2.5,1032.0,AMD,DUAL-CORE,A6,0.0,0,AMD RADEON R5,148.0,AMD,RADEON R5,,,WINDOWS 10 HOME,HP PAVILION,1366.0,4,15.6,GLOSSY,0,0.0,1,4.67
211,RAZER BLADE,RAZER,2.8,7069.0,INTEL,QUAD-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1060,10210.0,NVIDIA,GEFORCE GTX 1060,,,WINDOWS 10,RAZER BLADE,1920.0,16,14.0,MATTE,512,1.0,0,4.1
212,DELL INSPIRON,DELL,2.5,3522.0,INTEL,DUAL-CORE,CORE I5,0.0,0,INTEL HD 620,888.0,INTEL,HD 620,,,WINDOWS 10 HOME,DELL INSPIRON,1366.0,8,15.6,GLOSSY,256,1.0,0,4.85
213,PROSTAR P950RF,OTHER,2.6,11636.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE RTX 2070,16632.0,NVIDIA,GEFORCE RTX 2070,,,WINDOWS 10 HOME,PROSTAR,1920.0,32,15.6,MATTE,1500,1.0,0,4.6
214,APPLE MACBOOK PRO 2018,APPLE,2.3,8543.0,INTEL,QUAD-CORE,CORE I5,0.0,0,INTEL IRIS PLUS 655,1790.0,INTEL,IRIS PLUS 655,,,MACOS MOJAVE,APPLE MACBOOK PRO,2560.0,8,13.3,GLOSSY,256,1.0,0,3.02
215,ASUS CHROMEBOOK C202SA-YS02,ASUS,1.6,759.0,INTEL,DUAL-CORE,CELERON,0.0,0,INTEL HD,10.0,INTEL,HD,,,CHROME OS,ASUS CHROMEBOOK,1366.0,4,11.6,MATTE,16,0.0,0,2.65
216,LENOVO IDEAPAD 130,LENOVO,3.1,1687.0,AMD,DUAL-CORE,A9,0.0,0,AMD RADEON R5,148.0,AMD,RADEON R5,,,WINDOWS 10 HOME,LENOVO IDEAPAD,1366.0,4,15.6,MATTE,128,0.0,0,4.63
217,ASUS ZENBOOK UX305FA-USM1,ASUS,0.8,1630.0,INTEL,DUAL-CORE,CORE M3,0.0,0,INTEL HD 5300,401.0,INTEL,HD 5300,,,WINDOWS 10,ASUS ZENBOOK,1920.0,8,13.3,MATTE,256,1.0,0,2.65
218,LG GRAM,LG,1.8,6134.0,INTEL,QUAD-CORE,CORE I7,0.0,0,INTEL UHD 620,888.0,INTEL,UHD 620,,,WINDOWS 10 HOME,LG GRAM,1920.0,16,15.6,GLOSSY,1000,1.0,1,2.41
219,RAZER BLADE 15,RAZER,2.2,10418.0,INTEL,HEXA-CORE,CORE I7,0.0,1,NVIDIA GEFORCE GTX 1070,13557.0,NVIDIA,GEFORCE GTX 1070,,,WINDOWS 10 HOME,RAZER BLADE,1920.0,16,15.6,MATTE,512,1.0,0,4.63
220,MSI GF63 THIN 8SC,MSI,2.3,7584.0,INTEL,QUAD-CORE,CORE I5,0.0,1,NVIDIA GEFORCE GTX 1650,7868.0,NVIDIA,GEFORCE GTX 1650,,,WINDOWS 10 HOME,MSI,1920.0,8,15.6,MATTE,256,1.0,0,4.1
221,APPLE MACBOOK PRO 2018,APPLE,2.6,10295.0,INTEL,HEXA-CORE,CORE I7,0.0,1,AMD RADEON PRO 560X,3677.0,AMD,RADEON PRO 560X,,,MACOS HIGH SIERRA,APPLE MACBOOK PRO,2880.0,16,15.4,GLOSSY,512,1.0,0,4.02
